,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,MA_50,RSI,MACD,MACD_signal,BB_middle,BB_upper,BB_lower,Volatility,Price_Change,Volume_MA,Future_Return,Crash_Label
2022-05-16,353.1566478935465,369.1772051158076,363.99952489724126,364.4571973200576,8440449,359.14661031593386,366.3344735798781,366.7114950515813,357.5403795224572,49.63807604318564,1.2542275998297328,3.378019007645727,366.7114950515813,385.42795535447095,347.9950347486917,9.358230151444811,0.0319986881003508,6089901.95,-0.021244710909921638,0
2022-05-17,364.4571973200576,360.3182530441188,358.4908861263856,359.11240852304616,2726199,358.36279278967766,364.28655198703336,366.70209533742775,357.5748236145859,41.05635755825711,0.7837461956735865,2.8591644452512712,366.70209533742775,385.4344092163946,347.96978145846083,9.366156939483467,-0.0146650658467247,5926635.1,0.020284034616170565,0
2022-05-18,359.11240852304616,363.11944569122494,357.1027533196963,357.15839519602514,6071915,358.65816512504364,362.4351936492475,366.9969364264503,357.5160426656483,45.021085600212416,0.2503317301703873,2.337397902235072,366.9969364264503,384.8719816029847,349.121891249916,8.937522588267157,-0.0054412303241134,6006643.35,-0.006089374316002538,0
2022-05-19,357.15839519602514,364.2698082117837,359.34358418904225,363.3266436676229,1443945,359.4422585200597,361.0882205097839,367.1811971204201,357.64973085512594,45.98179526316904,0.3216054184082964,1.9342394054697036,367.1811971204201,384.8112875537411,349.5511066870991,8.815045216660517,0.0172703443473933,5805082.8,-0.018378218793529966,0
2022-05-20,363.3266436676229,360.07819160357485,349.63733348756955,354.7458542932867,8382003,359.76009980000765,359.22490439818665,366.6480100032033,357.53144927479923,29.533286822475446,-0.3107125314361951,1.4852490180885118,366.6480100032033,385.1282061412715,348.1678138651351,9.240098069034117,-0.0236172863286792,6035916.4,0.011596704228489907,0
2022-05-21,354.7458542932867,357.59101044395294,351.02658020284025,356.7144095239527,7310114,358.21154224078674,358.67907627836024,365.9059295029914,357.4313208074301,34.366569785234574,-0.6455444028250668,1.059090333905787,365.9059295029914,384.7447641176914,347.06709488829136,9.41941730735002,0.0055491986920825,5947907.25,0.02275064320870568,0
2022-05-22,356.7144095239527,367.3959070911632,363.2934189818917,366.396657048624,1021253,359.6683919459023,359.01559236779,365.96727196094906,357.3774512447956,44.12435291228042,-0.1281602022336869,0.8216402266778882,365.96727196094906,384.80400375000687,347.13054017189125,9.41836589452891,0.0271428550856485,5500131.6,-0.02791364783889161,0
2022-05-23,366.396657048624,364.5570272819864,351.46424453843485,354.9835240375738,4603110,359.23341771421207,358.9457914196278,364.9274411489268,357.1915855677656,37.77566249292364,-0.6317770864749264,0.5309567640473213,364.9274411489268,383.7793966684604,346.0754856293932,9.425977759766791,-0.0311496646912246,5548750.95,-0.022153941694893042,0
2022-05-24,354.9835240375738,356.84298940373407,348.96929533573547,356.6493471167804,3276787,357.89795840404355,358.6701084620516,364.47890027287593,357.07949470449347,40.43662792538198,-0.8862646166315358,0.2475124879115468,364.47890027287593,383.68501374282687,345.272786802925,9.603056734975471,0.0046926771706461,5619333.35,-0.015588053054449102,0
2022-05-25,356.6493471167804,359.6884680896545,356.56676059425257,358.8597370418089,8690840,358.720734953748,359.2404173768778,363.9080310975904,357.06118364346946,47.889071446009055,-0.8992244262512941,0.0181651050789766,363.9080310975904,383.0671601801276,344.74890201505326,9.57956454126858,0.0061976558849685,5626717.4,-0.01486208171644987,0
2022-05-26,358.8597370418089,367.3698607097675,360.00286472096326,364.8298917824363,7501553,360.3438314054447,359.2776868231157,362.8060802014969,357.365694777464,51.075816457502775,-0.4228847007311742,-0.0700448560830541,362.8060802014969,378.6537434487239,346.9584169542699,7.923831623613489,0.0166364574355462,5682548.3,-0.02515943722453129,0
2022-05-27,364.8298917824363,362.75460173744295,350.3208377022623,356.1691897944215,2274634,358.29833795460416,358.98336495025325,361.6349584686433,357.4485898119695,50.2872162716309,-0.7357392853177203,-0.203183741929988,361.6349584686433,375.61101574439607,347.6589011928905,6.988028637876392,-0.0237390142175617,5601194.15,0.006462465465749467,0
2022-05-28,356.1691897944215,351.02976370917884,343.6139703400726,347.1192397433977,3755063,356.72548109576894,357.97944940499053,360.207321527119,357.3066862224955,43.190484186396645,-1.6943944935002264,-0.5014258922440369,360.207321527119,373.97779759251455,346.43684546172346,6.885238032697785,-0.0254091322616855,5424650.35,0.019689978298567556,0
2022-05-29,347.1192397433977,352.0339191481769,348.6738519635641,351.0898781720894,2228807,355.6135873068308,356.7557728554372,358.92199668261054,357.23638660918107,48.82489759371851,-2.109425162391858,-0.8230257462736023,358.92199668261054,370.8482033817335,346.9957899834876,5.963103349561467,0.0114388313123379,5145264.45,0.013848956436358417,0
2022-05-30,351.0898781720894,357.438194788461,345.5633805699394,353.5263343051498,9511383,354.54690675949894,356.63382085662346,357.92936262740506,357.24099831627734,43.0883718137275,-2.2161931105127337,-1.1016592191214292,357.92936262740506,367.9400386576952,347.91868659711497,5.00533801514503,0.0069396934646637,5460246.7,0.013770175555105846,0
2022-05-31,353.5263343051498,364.80315630506607,352.15931847594817,355.6509770225035,6163515,352.7111238075124,356.52747760647856,357.6032769424194,357.48105474928366,47.71841173923796,-2.1051016510563727,-1.3023477055084185,357.6032769424194,367.4555898895253,347.7509639953136,4.926156473552919,0.0060098570069175,5433782.65,-0.005675565190242482,0
2022-06-01,355.6509770225035,358.6832017491764,357.30649483165024,358.470920883432,8601748,353.1714700253145,355.7349039899594,357.3752481788747,357.82845869209484,50.85538128262996,-1.769123348160747,-1.3957028340388844,357.3752481788747,366.9043795171215,347.8461168406279,4.764565669123407,0.0079289641899396,5379951.25,0.024300818460794904,0
2022-06-02,358.470920883432,354.00331332825675,345.10726328597264,353.9540100409605,5463158,354.53842408482706,355.63195259029806,357.2888720049629,358.1254624714316,43.75743202121415,-1.8460523329300715,-1.485772733817122,357.2888720049629,366.9134853912861,347.6642586186397,4.812306693161602,-0.0126004944315698,5261980.8,0.04824041577525051,0
2022-06-03,353.9540100409605,356.03798035592825,347.79744825200487,355.95210660014106,9803208,355.5108697704373,355.5622285386341,357.11616850034284,358.5644682205521,50.88063498376032,-1.7258954045645396,-1.5337972679666056,357.11616850034284,366.7047038812765,347.5276331194092,4.794267690466839,0.0056450739432201,5570144.75,0.01856334134881399,0
2022-06-04,355.95210660014106,359.10437878867987,353.4143033368058,358.39445399188475,7181422,356.48449370778434,355.51570023364167,357.37805880525974,359.0671887695638,51.2181043197586,-1.4172570876071973,-1.5104892318947238,357.37805880525974,366.7958418810247,347.96027572949475,4.708891537882481,0.0068614494659735,5722555.3,0.025917452680032316,0
2022-06-05,358.39445399188475,354.14296198865287,347.81379270577725,353.63245671743886,3269070,356.08078964677145,354.39595672714194,356.8368217751288,359.41414286344195,40.03438167851724,-1.539167637378057,-1.5162249129913905,356.8368217751288,365.7735127113838,347.9001308388738,4.4683454681275085,-0.0132870283605273,5463986.35,0.020503976687114234,0
2022-06-06,353.63245671743886,369.2884416161437,363.4273625020666,367.1820576552942,5413359,357.8230170011439,355.4972435132292,357.2403042317412,359.7716450578132,59.216505038612695,-0.5362670367733244,-1.320233337747777,357.2403042317412,367.2712643237056,347.2093441397769,5.015480045982186,0.038315490222895,5598344.35,-0.0006997393410456132,0
2022-06-07,367.1820576552942,373.0579033575105,361.97671216761023,371.0288986506536,8640167,361.23799472308247,357.8882094039548,357.93382940447265,360.1747054359418,60.517723022993366,0.5624615718782024,-0.9436943558225812,357.93382940447265,369.7075275257862,346.1601312831591,5.88684906065677,0.0104766584182356,5726756.95,0.012844037193003643,0
2022-06-08,371.0288986506536,362.6785172389881,357.54095075253895,362.5597670587889,3831569,362.5595268148121,359.0351982926247,357.89548557403094,360.3652183766689,52.47933414118817,0.7412817564632519,-0.6066991333654145,357.89548557403094,369.6000262486156,346.1909448994463,5.852270337292315,-0.022826069944053,5846138.15,0.020527038949612386,0
2022-06-09,362.5597670587889,369.6812064761318,365.609726617579,367.68312529400544,8322153,364.4172610752362,360.4508773915103,358.54234912406685,360.6616505790446,51.93385498679663,1.281634610004744,-0.2290323846913826,358.54234912406685,370.9243509939318,346.1603472542019,6.191000934932466,0.0141310721726766,5843145.65,0.02670219099915694,0
2022-06-10,367.68312529400544,363.45586995242064,358.7369591019785,360.8833283657802,3519507,365.8674354049045,360.97411252583794,358.7507950661582,361.0858538198743,53.277817727044685,1.1479505829782966,0.0463642088425532,358.7507950661582,371.14358741420295,346.3580027181135,6.196396174022358,-0.0184936334045464,5653615.3,0.05572922407645953,0
2022-06-11,360.8833283657802,367.31564517120665,363.7937298105151,366.92512592422673,2256715,365.81604905869096,361.8195330299175,358.7772185099384,361.62770196935656,64.37259645321184,1.5120953586947508,0.3395104388129928,358.7772185099384,371.2407037107621,346.3137333091147,6.231742600411857,0.0167416920748491,5715388.4,0.0564555583489974,0
2022-06-12,366.92512592422673,376.7525977483862,372.9423964263189,375.7944076246018,9468865,366.7691508534806,364.00357278828153,359.81776268928974,362.3319518200865,66.73744010166013,2.487680800471253,0.7691445111446451,359.81776268928974,374.2647304261279,345.37079495245155,7.223483868419082,0.0241719115801479,5958676.15,0.07168489126514777,0
2022-06-13,375.7944076246018,375.5668503409818,368.9616314982571,370.0020455187671,2526534,368.2576065454763,365.4085666801441,360.4853976093891,362.5779685039996,60.67686764623373,2.76161132924841,1.1676378747653984,360.4853976093891,375.5373196515726,345.4334755672056,7.525961021091735,-0.0154136463670342,5921163.5,0.08420860952337406,0
2022-06-14,370.0020455187671,387.5085097336552,377.107710050056,377.5010703327729,1824143,370.2211955532297,367.3192283142329,361.4174642739373,362.99433476001184,63.2375883746354,3.5429689966156275,1.6427040991354445,361.4174642739373,378.248995318122,344.5859332297526,8.41576552209237,0.0202675225848865,5577828.65,0.04771410409160626,0
2022-06-15,377.5010703327729,385.1536636003573,380.7565995023749,380.9950762377353,8346562,374.24354512762073,370.0554902662626,362.22572349670224,363.4304247839365,63.53541037448999,4.3934914394367865,2.192861567195713,362.22572349670224,381.1674604615417,343.2839865318628,9.470868482419712,0.00925561853873,5620079.1,0.020675697018112782,0
2022-06-16,380.9950762377353,392.4704145270344,384.7174197788984,387.6400887805552,4802986,378.38653769888646,372.1012933787887,363.79926844600897,363.9972185034254,69.73809377022927,5.539872038399039,2.8622636614363786,363.79926844600897,385.630858954208,341.9676779378099,10.91579525409952,0.0174412031998898,5746496.7,-0.012185849236888036,0
2022-06-17,387.6400887805552,411.0834194739852,401.602817185784,402.73318887322193,1371616,383.7742939486105,375.2717224010456,366.5799659025001,365.0266508125782,73.76419554653754,7.578906254691049,3.805592180087314,366.5799659025001,393.12453961691847,340.0353921880818,13.27228685720918,0.0389358596530788,5627324.35,-0.04972120025638427,0
2022-06-18,402.73318887322193,402.5341268002775,394.3679478388772,401.1594032927066,2960155,390.0057655033984,379.1316860244373,369.083442158531,365.8570102826679,71.91745871943814,8.964526922893924,4.837379128648636,369.083442158531,398.7388851665828,339.4279991504792,14.827721504025902,-0.0039077623200574,5663891.75,-0.03852993518230463,0
2022-06-19,401.1594032927066,396.9822933365494,395.1242494967509,395.5131956973236,3710527,393.6081905763085,381.9146930647691,371.1827852281397,366.45908226386194,71.27150155422106,9.497558398047204,5.769414982528351,371.1827852281397,402.11812906143314,340.2474413948463,15.467671916646704,-0.0140747232871497,5373848.95,-0.018432576833410597,0
2022-06-20,395.5131956973236,394.345839718068,385.0280568865722,388.8724149994195,2768967,395.1836583286454,384.7136017281331,372.8438571269855,366.8054101732865,61.84818870491574,9.277193385202054,6.470970663063093,372.8438571269855,403.8353036690132,341.85241058495774,15.495723271013889,-0.0167902885925104,5204121.55,0.015844027582704978,0
2022-06-21,388.8724149994195,385.8947524877695,378.69054100138135,382.9163651005014,9370043,394.2389135926346,386.3127256457605,374.066129337839,367.1603413175071,56.347179283386446,8.523694006669018,6.881515331784279,374.066129337839,404.5955853042082,343.53667337146976,15.264727983184638,-0.0153162056993088,5242536.3,0.032944824908857306,0
2022-06-22,382.9163651005014,386.9590829565686,382.02034057181567,382.7088113393642,1279215,390.2340380858631,387.0041660172368,375.5038694027592,367.298914738734,61.799335089283375,7.819652394401942,7.069142744307812,375.5038694027592,404.7256463122162,346.2820924933021,14.610888454728537,-0.0005420341882821,5033339.15,0.06458322029200247,0
2022-06-23,382.7088113393642,392.46131290496487,380.3337662833664,385.7027574860666,3843236,387.14270892453504,388.57423721396674,376.99140194705546,367.70056659569934,60.82225023264385,7.417772954285567,7.138868786303363,376.99140194705546,405.0273713072337,348.95543258687724,14.017984680089125,0.0078230394963327,4735340.55,0.051784666052116624,0
2022-06-24,385.7027574860666,391.85538582521673,384.6577532608412,388.22286832900494,8379933,385.6846434508713,389.64641701358994,378.48282266391146,368.0594815513291,67.3094179666831,7.219411326238912,7.1549772942904735,378.48282266391146,405.5086841345035,351.45696119331944,13.512930735296012,0.0065338159866004,4795266.1,0.10285126784322673,0
2022-06-25,388.22286832900494,400.05679166584656,388.8297133074864,395.0337202688234,9661957,386.9169045047521,391.0502814166988,380.5528858414807,368.2227777626194,67.62469488637885,7.525042449817135,7.228990325395807,380.5528858414807,405.8514189246182,355.2543527583432,12.649266541568752,0.0175436649807205,5114910.45,0.0984830608589784,0
2022-06-26,395.0337202688234,398.3859178825569,391.6171869111275,395.5314777034735,7153973,389.4399270253465,391.83942030899055,381.9703568438897,368.5415748276591,63.82718099856434,7.718448646073,7.326881989531246,381.9703568438897,407.2913264091109,356.6493872786684,12.660484782610643,0.0012600378375582,5201941.15,0.07939001054086248,0
2022-06-27,395.5314777034735,412.02542226562514,403.59243823339045,407.4253788097848,7035218,394.3832405194306,392.3086393026469,383.7901808518462,369.176642832377,74.15278462465707,8.730818409476456,7.607669273520288,383.7901808518462,410.9639959228015,356.6163657808909,13.586907535477652,0.0300706815431464,5121693.7,0.02648411046121768,0
2022-06-28,407.4253788097848,407.8041001035001,401.6905280025512,405.6762459778631,2960584,398.37793821779,392.7603235711625,385.9460047977999,369.7542402506891,69.64188010719049,9.284957242250073,7.943126867266246,385.9460047977999,412.8680947703646,359.0239148252352,13.461044986282356,-0.004293136664759,5078144.45,0.04188856995159118,0
2022-06-29,405.6762459778631,430.2473499177072,427.1903110325844,428.1520825423772,7223754,406.3637810604644,396.0242122556679,388.9694526602185,370.8497015933515,75.9949904351111,11.406242723098444,8.635750038432688,388.9694526602185,420.451412077629,357.487493242808,15.740979708705249,0.0554033833317924,5023224.5,-0.01623018413394217,0
2022-06-30,428.1520825423772,439.24112532380593,431.5509659300108,433.9378501834066,6585709,414.1446070433811,400.53075577406656,392.6221787510998,372.2850047825752,75.7654146979781,13.39977515518268,9.588555061782689,392.6221787510998,427.1849169516784,358.0594405505212,17.28136910028932,0.0135133469553001,5176534.6,-0.01451536738568493,0
2022-07-01,433.9378501834066,429.9767495210658,422.79854651046446,426.9327258875952,1578688,420.4248566802054,404.932391852776,395.62255874926825,373.5630293772407,64.79970787658885,14.250142608570345,10.520872571140218,395.62255874926825,431.1963461414912,360.0487713570453,17.786893696111466,-0.0161431511283256,5142633.25,0.012136558810147413,0
2022-07-02,426.9327258875952,419.2207560391109,417.7749806598899,418.2156775468866,5226156,422.5829164276258,408.48307847352817,397.7436222453825,374.81371225779446,59.59294769244004,14.058613520936092,11.228420761099397,397.7436222453825,433.39814404518063,362.08910044558434,17.827260899899084,-0.0204178499612222,4930497.8,0.03276120254757764,0
2022-07-03,418.2156775468866,424.25369680766687,417.0309256458822,422.6694437852058,6755892,425.9815559890943,412.1797471034421,400.3769921587044,376.07897759964777,65.48112107659104,14.103628945233652,11.803462397926248,400.3769921587044,435.1739132288432,365.5800710885656,17.398460535069404,0.0106494483048638,5141965.7,0.0055942260524686205,0
2022-07-04,422.6694437852058,424.1976807985498,418.6701162742946,421.2030954053836,8983372,424.5917585616955,415.47776981108,402.562093412335,377.4399065498845,69.58647077725412,13.861198718909575,12.215009662122917,402.562093412335,436.794572843732,368.329613980938,17.116239715698494,-0.003469255706517,5499927.15,-0.020468366462027654,0
2022-07-05,421.2030954053836,429.5389264161867,426.27157033510366,427.6390828654402,9127747,423.33200509810223,418.7383060707416,404.89429374372014,378.70354426079217,76.93713401570946,14.026709931415894,12.577349715981512,404.89429374372014,439.2952838782076,370.4933036092327,17.20049506724372,0.0152800098818417,5538986.4,-0.04286143201356096,0
2022-07-06,427.6390828654402,433.6740061552839,425.2306675766361,432.1142200233066,5227995,424.3683039252445,422.39658030272494,407.1180003058578,380.1635804907973,78.30259118668128,14.353526209634992,12.93258501471221,407.1180003058578,442.5569113051433,371.6790893065723,17.71945549964274,0.0104647524914709,5560236.85,-0.035602626945532734,0
2022-07-07,432.1142200233066,436.9242677172486,430.0144411192698,431.91692606757255,8337694,427.1085536293817,424.8457350285037,408.5771871655753,381.65875110822833,77.35081995927975,14.430267344933212,13.232121480756412,408.5771871655753,445.6227596197592,371.53161471139146,18.52278622709193,-0.0004565782531374,5908540.75,-0.03006594988968947,0
2022-07-08,431.91692606757255,429.6288383862856,424.9504848863084,425.0339521992114,9921334,427.58145531218287,426.7815056506386,409.7709146109006,382.89289727886006,70.7160140615549,13.7768757677498,13.341072338155092,409.7709146109006,447.3449271200794,372.1969021017218,18.7870062545894,-0.0159358743613681,6256599.7,-0.03793028288100553,0
2022-07-09,425.0339521992114,415.1229940372227,410.3022833375104,412.5817560936858,4952255,425.8571874498433,425.2244730057694,410.6243426307186,384.0496153148681,59.28582752571098,12.114620679268512,13.095782006377776,410.6243426307186,447.6055098711631,373.6431753902741,18.490583620222264,-0.0292969444937173,6318686.1,-0.0044699830279456565,0
2022-07-10,412.5817560936858,411.73748131388544,408.3933567615696,409.3098593888615,4817242,422.1913427545275,422.761673926315,411.6462148501908,385.1015243121663,57.08309695040125,10.413219809224415,12.559269566947108,411.6462148501908,447.1984862960773,376.0939434043044,17.776135722943234,-0.0079302990413404,6421099.85,0.012224691843999436,0
2022-07-11,409.3098593888615,418.0197909651476,411.04503870999616,416.72981864995694,5990488,419.1144624798576,421.7413832025512,413.33688752766346,386.1081875441929,55.01379102378916,9.553449629094246,11.958105579376536,413.33688752766346,446.2549686333277,380.4188064219992,16.459040552832136,0.0181279758864694,6252122.1,-0.022378626567689075,0
2022-07-12,416.72981864995694,420.2972055261597,418.406329234113,418.9309334119162,1239968,416.5172639487264,421.8129087890541,415.1479936312911,387.3871357316797,57.10779888421777,8.946556734446688,11.355795810390568,415.1479936312911,444.794019350424,385.5019679121582,14.823012859566475,0.005281874882604,6250159.75,-0.023552778264818164,0
2022-07-13,418.9309334119162,414.02825138598615,407.1564021088056,408.91229415826353,9677571,413.2929323405368,420.4371938263598,416.308470464901,388.4323946725094,38.0917222515483,7.569908336271624,10.59861831556678,416.308470464901,442.7446513384712,389.8722895913308,13.218090436785095,-0.0239147755742397,6541876.5,0.0025358434871913804,0
2022-07-14,408.91229415826353,414.53284833358,410.2352009120939,410.737522646307,3592536,412.9240856510611,419.3906365504522,417.4342031807661,389.4699503845994,34.90008602467341,6.550673123771446,9.789029277207714,417.4342031807661,440.5427767112516,394.3256296502805,11.554286765242786,0.0044636185170237,6302506.65,-0.023736661616350574,0
2022-07-15,410.737522646307,415.0796208872615,412.0625889575844,414.3135462886011,6504381,413.92482303100894,418.0580828927683,418.39819448175496,390.45962347472266,41.40308061091716,5.962742239868192,9.023771869739807,418.39819448175496,439.0502013453611,397.7461876181488,10.32600343180305,0.0087063475945767,6144627.85,-0.02426955305081646,0
2022-07-16,414.3135462886011,409.5335720365014,407.20491978877504,407.4039776587688,1519165,412.0596548327714,415.58705865631447,418.9918194795197,391.4843192320096,42.44846781214278,4.8829706235407,8.195611620499987,418.9918194795197,437.4414028162602,400.5422361427793,9.224791668370232,-0.0166771487240227,5862887.45,0.004400199634993163,0
2022-07-17,407.4039776587688,413.3550645624086,408.89790005519353,409.06394602899206,5414084,410.08625735618654,413.3017606524565,419.07374784048005,392.7232133577215,40.11118204472453,4.113768421640202,7.37924298072803,419.07374784048005,437.3205051387158,400.8269905422443,9.123378649117887,0.0040745021189105,5781830.75,0.022992751398627664,0
2022-07-18,409.06394602899206,412.8366832844,407.0714222052212,409.94923173623727,4440866,410.2936448717813,411.79328860615897,419.2873971283988,393.9004004290044,41.75073040445687,3.5348576395097666,6.610365912484377,419.2873971283988,436.9648316835277,401.6099625732698,8.838717277564479,0.00216417436892,5855844.85,0.04331845829677361,0
2022-07-19,409.94923173623727,406.635745630725,398.3298320258942,400.9879850581135,4878363,408.34373735414255,410.6339115026018,417.9291922541856,394.8496334440637,31.161715994925217,2.3261546351624247,5.753523657019987,417.9291922541856,436.8680243426929,398.9903601656784,9.469416044253654,-0.0218594059566125,5738575.3,0.03831169600719653,0
2022-07-20,400.9879850581135,410.5511449805418,398.588192884942,404.258341697278,2027557,406.3326964358779,410.1287597334434,416.4452168298792,395.82178073755927,29.96895123572044,1.6135393228863677,4.925526790193263,416.4452168298792,434.7427480364873,398.147685623271,9.148765603304062,0.0081557472069657,5510667.7,0.011624360991503213,0
2022-07-21,404.258341697278,411.6764088302741,402.03742730658064,409.1966364925576,8435697,406.69122820263567,409.3754415177035,415.5584123601273,396.83629504974175,34.70482869816027,1.4307725525142132,4.226575942657453,415.5584123601273,433.4300244073424,397.68680031291217,8.93580602360758,0.0122156905273647,5853518.15,0.010709910336444972,0
2022-07-22,409.1966364925576,423.8276573362862,413.264263985808,418.4694516461783,6898885,408.5723293260729,409.32929334112976,415.5711010650919,398.1266038818461,45.71857656115317,2.010985750933628,3.783457904312688,415.5711010650919,433.4510152761589,397.691186854025,8.939957105533455,0.0226610248635055,5937154.6,-0.0005423435094008555,0
2022-07-23,418.4694516461783,435.2129885233361,424.7439922402155,427.7076004349978,8601723,412.124003065825,411.20882396880313,415.82300889758153,399.5617137585432,60.296898294818206,3.1795977614325466,3.66268587573666,415.82300889758153,434.25737511305226,397.3886426821108,9.217183107735377,0.0220760410406981,6029446.15,-0.011078979809908795,0
2022-07-24,427.7076004349978,425.01863865261487,413.3594224953228,416.35051484419824,8946155,415.1965090230421,411.77012318859227,415.58037986952223,400.7208349755895,54.31763330215124,3.1529640178754903,3.560741504164426,415.58037986952223,433.8435344893749,397.3172252496696,9.131577309926334,-0.0265533873591418,6027585.3,0.09519194015496102,0
2022-07-25,416.35051484419824,415.8953736163896,405.2977254611913,408.9575865949936,6688238,416.1363580025851,411.2345272192315,414.6463050559999,401.8273375731405,45.23215171134187,2.5064167194921083,3.3498765472299623,414.6463050559999,432.210188674286,397.0824214377138,8.781941809143044,-0.0177565007983024,5905609.85,0.12883600320766764,0
2022-07-26,408.9575865949936,414.4518199121609,412.3592455668835,413.5790957793678,7703560,417.0128498599472,411.8520390312914,413.71954884380295,402.75527833562205,46.81161526763556,2.339966773100969,3.1478945924041635,413.71954884380295,429.239728425255,398.1993692623509,7.76008979072604,0.0113007053441731,6029388.1,0.14268899514949007,0
2022-07-27,413.5790957793678,418.6469927896488,413.0239098486456,418.24249745519546,2785559,416.9674590217506,412.7698941739118,413.03582741318405,403.69955031171287,55.93736937612578,2.5549001945809664,3.0292957128395246,413.03582741318405,426.2077585273762,399.8638962989919,6.58596555709608,0.0112757190182442,5751781.35,0.15263741485475957,0
2022-07-28,418.24249745519546,425.27387557676985,420.1203797605125,422.9690365652339,9697057,416.0197462477978,414.0718746568115,412.9325816314852,404.9077357018418,57.50646721271144,3.071225471707521,3.037681664613124,412.9325816314852,425.7357420629804,400.12942119999,6.401580215747614,0.011300953726121,5740567.5,0.15574538570585705,0
2022-07-29,422.9690365652339,457.8037238712971,454.7115601545425,455.9837281367344,1533634,423.94638890630506,419.5714489646736,415.10268023363767,406.6737477586963,68.78527206563857,6.074404476882194,3.645026227066938,415.10268023363767,438.216658387271,391.9887020800043,11.556989076816686,0.0780546298130944,5569636.45,0.0663779736245036,0
2022-07-30,455.9837281367344,461.8197866495914,457.7897008787863,461.64604753334623,4932747,434.48408109397553,425.3102195482803,417.71948964086187,408.6890021420477,74.73089509752549,8.809793472208241,4.6779796760952,417.71948964086187,448.6131625433995,386.82581673832425,15.446836451268815,0.0124178102138632,5575411.7,0.07034003338708672,0
2022-07-31,461.64604753334623,477.8064009055912,462.45447216920695,472.5922813709605,9578845,446.2867182122941,431.6497840361206,420.512612776912,410.8023452509824,76.70360570585945,11.725711770604391,6.087526094997039,420.512612776912,459.9494469009813,381.0757786528427,19.718417062034646,0.0237113128036119,5754829.55,0.030433721800853242,0
2022-08-01,472.5922813709605,482.6326219264624,476.3567534200685,482.0819510491549,9102873,459.054608931086,438.0110339764183,423.670163658774,412.9280961194734,78.27509050802588,14.633647428552308,7.796750361708095,423.670163658774,471.7411257032824,375.5992016142656,24.03548102225421,0.020080035269864,6147974.8,0.006375580798788416,0
2022-08-02,482.0819510491549,489.5792542195277,487.32997076678646,488.844512306721,5623636,472.2297040793834,444.1247251635906,427.6667745661968,415.3049454552325,85.04265385190159,17.28464292073801,9.69432887351408,427.6667745661968,483.2721996064042,372.0613495259894,27.802712520103725,0.0140278250261158,5945278.05,-0.01618794739977414,0
2022-08-03,488.844512306721,488.0190720488128,483.1692575694424,486.2510040161973,8556855,478.283159255276,451.11477408079054,431.4424486346914,417.47994412890097,82.88131828667946,18.95776816196019,11.547016731203303,431.4424486346914,492.22198764731473,370.66290962206807,30.38976950631167,-0.0053053848928069,6193494.0,-0.008331979510096232,0
2022-08-04,486.2510040161973,494.3996246469228,492.0735890878575,494.1182459298584,6334233,484.7775989345784,459.63084001427694,435.43268361675416,419.74240752274346,83.27423610237275,20.680164540601996,13.373646293083045,435.43268361675416,501.70745533356745,369.15791189994087,33.137385858406645,0.0161793844098654,6184986.6,0.022031308667014526,0
2022-08-05,494.1182459298584,488.473941123484,486.0727187672811,486.9750233874349,2406368,487.65414733787327,466.9704327750836,439.4112359031875,421.729106214881,77.29761091122275,21.224119310201218,14.94374089650668,439.4112359031875,508.1105308578,370.711940948575,34.349647477306256,-0.0144565042907514,6229346.75,-0.0006678807223537975,0
2022-08-06,486.9750233874349,493.45247955545045,484.5256712102938,485.1555034797064,7841300,488.2688578239836,473.6617333775348,443.2158137757233,423.3775525070108,74.32987156291121,21.2632775115419,16.207648219513725,443.2158137757233,513.2536247850239,373.17800276642265,35.01890550465033,-0.0037363721348001,6350707.55,0.017850556863436173,0
2022-08-07,485.1555034797064,487.4149663462261,480.7204200506156,480.9311230548316,6785267,486.6861799736057,479.4579420264946,446.764908341653,424.9729869022532,79.10931736087147,20.714652862147037,17.109049148040388,446.764908341653,516.8986283504591,376.6311883328469,35.066860004403054,-0.008707270956582,6467927.6,-0.005300549898360041,0
2022-08-08,480.9311230548316,485.783586883876,481.4907275933241,482.19957061397065,2224744,485.8758932931604,482.0795262742182,450.8254876194458,426.7067144005861,84.94261226141994,20.14994100940112,17.717227520312534,450.8254876194458,519.1811076393034,382.4698675995882,34.177810009928784,0.0026374827877264,6335246.65,-0.0162889786828031,0
2022-08-09,482.19957061397065,505.8671953636452,500.1366863684169,505.00431752394286,6970226,488.0531076119772,486.4153532732778,455.8627864107791,429.0293524510765,87.16880860189453,21.29705600988865,18.43319321822776,455.8627864107791,524.6166421000062,387.1089307215519,34.376927844613554,0.0472931713334701,6582380.1,-0.03931486048399979,0
2022-08-10,505.00431752394286,487.5451366626122,475.8922767852709,486.6497821570466,5862894,487.9880593658996,487.82110335188656,459.7354436940036,431.1040207922075,75.02505012144552,20.48891193104538,18.84433696079128,459.7354436940036,526.1057767349928,393.3651106530145,33.18516652049456,-0.0363453038518349,6453739.95,-0.0008029995738988438,0
